id,reference,Whisper_wer,Whisper_perfect,PhoWhisper_wer,PhoWhisper_perfect,Qwen3_wer,Qwen3_perfect,Final_wer,Final_perfect,num_perfect_models,perfect_models,all_correct,all_wrong
349,nhưng cái đó lúc đó em không định nghĩa được trong đầu nó là cái gì hết,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
350,và khi mà mình bắt đầu unlearn bắt đầu quá trình đó thì tức là bởi vì khoảnh khắc đấy mình nhận ra rằng cái trong đầu mình cái kiến thức của mình nó không còn phù hợp nữa,0.05128205128205128,False,0.1282051282051282,False,0.07692307692307693,False,0.05128205128205128,False,0,,False,True
351,ờ,1.0,False,0.0,True,1.0,False,1.0,False,1,PhoWhisper,False,False
352,nó ư,1.0,False,0.0,True,0.5,False,0.0,True,2,"PhoWhisper, Final",False,False
353,thời điểm trước là đúng nhưng thời điểm này nó không còn phù hợp với cái giai đoạn này nữa,0.0,True,0.05,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
354,yeah,2.0,False,1.0,False,1.0,False,3.0,False,0,,False,True
355,và,1.0,False,0.0,True,1.0,False,1.0,False,1,PhoWhisper,False,False
356,em rất là nói như nào nhờ,0.14285714285714285,False,0.2857142857142857,False,0.2857142857142857,False,0.2857142857142857,False,0,,False,True
357,em rất là,0.3333333333333333,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
358,hoảng sợ vì,0.3333333333333333,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
359,tại sao mình không nhận ra điều này sớm hơn,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
360,ừ,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
361,vì có quá nhiều thứ mà mình đã đóng đinh trong đầu mình mặc định trong đầu nó không còn phù hợp với cái xã hội đương đại và cái luồng công việc hiện đại nữa,0.027777777777777776,False,0.05555555555555555,False,0.05555555555555555,False,0.027777777777777776,False,0,,False,True
362,yeah,1.0,False,2.0,False,1.0,False,2.0,False,0,,False,True
363,ừ,1.0,False,1.0,False,1.0,False,3.0,False,0,,False,True
364,thì đó là em mới nhận ra gần đây thôi còn anh hoàng thì anh nhận ra cái điều đó từ thời điểm nào và cái yếu tố nào mà anh bắt đầu unlearn đầu tiên,0.027777777777777776,False,0.08333333333333333,False,0.05555555555555555,False,0.05555555555555555,False,0,,False,True
365,nếu mà gọi là yếu tố unlean đầu tiên thì anh sẽ không thể nào nhớ được hết,0.05555555555555555,False,0.1111111111111111,False,0.1111111111111111,False,0.05555555555555555,False,0,,False,True
366,nhưng mà giống như em nói nhiều khi mình nhìn lại mình đánh giá thì nó dễ hơn ví dụ như em,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
367,em nói là em em em khá là fix ở thời điểm đó thì anh lại thấy khác tức là từ lúc anh biết em anh thấy là,0.07142857142857142,False,0.07142857142857142,False,0.07142857142857142,False,0.0,True,1,Final,False,False
368,em là một người làm báo báo viết,0.125,False,0.125,False,0.125,False,0.125,False,0,,False,True
369,và em là một người viết tốt,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
370,những gì anh biết về ngọc,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
371,sau đó anh thấy là em làm video,0.0,True,0.125,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
372,xong bây giờ thì lại làm thêm cả video nhưng ở nhiều cái form khác nhau,0.0625,False,0.125,False,0.0625,False,0.0,True,1,Final,False,False
373,và ngày xưa có thể video phục vụ những platform truyền thống hơn,0.0,True,0.07692307692307693,False,0.07692307692307693,False,0.0,True,2,"Whisper, Final",False,False
374,tv báo youtube,1.0,False,1.3333333333333333,False,0.0,True,1.0,False,1,Qwen3,False,False
375,youtube mà bây giờ anh còn gọi là truyền thống rồi đó thì bây giờ lại tới những cái social media những cái kênh,0.0,True,0.375,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
376,tiktok hoặc là facebook họ cũng cần shortcontent form,0.4444444444444444,False,0.4444444444444444,False,0.2222222222222222,False,0.1111111111111111,False,0,,False,True
377,thì bản thân cái đó đã là mình mình learn rồi đó mình evolve bản thân mình để phù hợp với lại cái đòi hỏi của thị trường và trong quá trình mình evolve mình tiến hóa lên,0.10526315789473684,False,0.13157894736842105,False,0.07894736842105263,False,0.05263157894736842,False,0,,False,True
378,thì mình phải unlearn tức là mình phải,0.375,False,0.25,False,0.25,False,0.25,False,0,,False,True
379,học lại từ đầu,0.25,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
380,ồ còn đối với quá trình của anh cũng vậy thôi từ lúc anh,0.07142857142857142,False,0.07142857142857142,False,0.07142857142857142,False,0.0,True,1,Final,False,False
381,đi học,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
382,thì,0.0,True,1.0,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
383,cái quá trình học của anh đã là một cái quá trình nó cũng hơi kỳ khôi tức là anh học rất là nhiều lĩnh vực khác nhau,0.10714285714285714,False,0.14285714285714285,False,0.03571428571428571,False,0.0,True,1,Final,False,False
384,từ văn rồi chuyên toán xong rồi anh lại học ngoại thương tức là về kinh tế,0.11764705882352941,False,0.058823529411764705,False,0.0,True,0.058823529411764705,False,1,Qwen3,False,False
385,trong quá trình đó mình còn học thêm cả vẽ nữa,0.09090909090909091,False,0.09090909090909091,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
386,ừ,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
387,nó không liên quan gì hết,0.16666666666666666,False,0.16666666666666666,False,1.0,False,0.16666666666666666,False,0,,False,True
388,nhưng mà tất cả những cái thứ nhặt nhành không liên quan đó nó lại giúp anh có những cái công cụ để anh mở những cái chìa khóa mới trong cuộc sống,0.15151515151515152,False,0.09090909090909091,False,0.06060606060606061,False,0.0,True,1,Final,False,False
389,nên khi anh đi làm một cái lĩnh vực về truyền thông mà người thấy là ôi sao cái ông này em học gì rồi em làm truyện liên quan gì,0.0967741935483871,False,0.22580645161290322,False,0.0967741935483871,False,0.03225806451612903,False,0,,False,True
390,bất ngờ thực ra nó lại rất liên quan đến dâu,0.36363636363636365,False,0.2727272727272727,False,0.36363636363636365,False,0.0,True,1,Final,False,False
391,từ học văn đến có cái kỹ năng về ngôn ngữ tương đối,0.07692307692307693,False,0.23076923076923078,False,0.0,True,0.07692307692307693,False,1,Qwen3,False,False
392,anh học vẽ để anh có cái thẩm mỹ về mỹ thuật,0.08333333333333333,False,0.08333333333333333,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
393,anh có logic để anh có thể làm việc như một người làm chiến lược và quản trị,0.1111111111111111,False,0.2777777777777778,False,0.05555555555555555,False,0.0,True,1,Final,False,False
394,và anh cộng tất cả những cái yếu tố đó lại để mình vừa học cái mới nhưng mình vừa phải,0.047619047619047616,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
395,tiếp nhận tại vì có rất nhiều cái mình không biết mà,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
396,ví dụ như anh nói là ở thời điểm đó mình biết về môn vẽ nó tới đây,0.05555555555555555,False,0.05555555555555555,False,0.05555555555555555,False,0.0,True,1,Final,False,False
397,nhưng mà sau đó khi anh học thì anh thấy lạ bây giờ có vô vàng công cụ,0.16666666666666666,False,0.16666666666666666,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
398,để vẽ và bây giờ lại còn có vô vàn công cụ để mình prompt để mình vẽ ví dụ như ai các công cụ như vậy,0.037037037037037035,False,0.07407407407407407,False,0.1111111111111111,False,0.0,True,1,Final,False,False
399,thì,1.0,False,1.0,False,0.0,True,2.0,False,1,Qwen3,False,False
400,không phải chỉ là mình học cách làm chủ mà mình còn cả học cách làm chủ các công cụ mới nữa,0.09090909090909091,False,0.045454545454545456,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
401,đúng không,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
402,ví dụ nếu mà anh ấy có rất nhiều người giữ một cái quan điểm là,0.0625,False,0.0,True,0.0625,False,0.0,True,2,"PhoWhisper, Final",False,False
403,uhm,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
404,against lại cái sự tiến bộ của chat gpt tại vì cho là nó không thể thay thế được con người,0.047619047619047616,False,0.2857142857142857,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
405,cho là cái việc này nó đe dọa đến công việc của con người,0.0,True,0.0,True,0.14285714285714285,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
406,nhưng anh nghĩ đó là một cái điều không thể tránh khỏi,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
407,thế thì,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
408,thay vì mình ngồi yên mình sợ thì sao mình không học cách dùng nó đi,0.0625,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
409,để ứng dụng nó vào trong các công việc khác nhau vì,0.08333333333333333,False,0.0,True,0.08333333333333333,False,0.0,True,2,"PhoWhisper, Final",False,False
410,tới lúc mà nó thực sự phải thay mình rồi á,0.0,True,0.09090909090909091,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
411,thì mình phải tự evolve mình lên một cấp độ mới rồi,0.16666666666666666,False,0.3333333333333333,False,0.3333333333333333,False,0.0,True,1,Final,False,False
412,để mình có thể sử dụng được một cách thành thạo hoặc mình có kết hợp cái công cụ đó lại với nhau,0.08695652173913043,False,0.30434782608695654,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
413,để phục vụ công việc của mình,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
414,đúng không còn bây giờ mình ngồi mình chỉ có,0.0,True,0.1,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
415,than trách thôi thì sau lúc đó mình bị thay thế là đúng rồi,0.14285714285714285,False,0.14285714285714285,False,0.2857142857142857,False,0.14285714285714285,False,0,,False,True
416,vậy thì đó là trong cái gọi là trong cái tư duy trong cái đời sống cá nhân,0.2222222222222222,False,0.05555555555555555,False,0.05555555555555555,False,0.0,True,1,Final,False,False
417,ừ,1.0,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
418,trong cái trải nghiệm cá nhân vậy với lĩnh vực công việc sắc đẹp,0.0,True,0.07142857142857142,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
419,thì đâu là điều anh unlearning ở thời điểm này hoặc là thời điềm trước chẳng hạn chẳng hạn,0.10526315789473684,False,0.3157894736842105,False,0.9473684210526315,False,0.0,True,1,Final,False,False
420,cảm ơn các bạn,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
421,ừm,1.0,False,1.0,False,1.0,False,1.0,False,0,,False,True
422,nếu mà unlearn trong lĩnh vực sắc đẹp thì anh thấy là cái điều quan trọng nhất là khi làm được luật thi,0.5652173913043478,False,0.17391304347826086,False,0.391304347826087,False,0.30434782608695654,False,0,,False,True
423,anh sẽ phải đứng trước những câu hỏi nó hơi,0.1,False,0.0,True,0.1,False,0.0,True,2,"PhoWhisper, Final",False,False
424,ờ,0.0,True,0.0,True,1.0,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
425,tiêu cực,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
426,khác nhau về cái lĩnh vực đó ví dụ như người ta nói là,0.14285714285714285,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
427,cái công việc cái lĩnh vực hoa hậu nó không tạo nên thực sự nhiều giá trị như người ta vẫn nghĩ,0.0,True,0.09090909090909091,False,0.045454545454545456,False,0.0,True,2,"Whisper, Final",False,False
428,cái thứ hai nữa là,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
429,ờ nó quá là bão hòa,0.3333333333333333,False,0.3333333333333333,False,0.3333333333333333,False,0.6666666666666666,False,0,,False,True
430,có quá nhiều cuộc thi quá nhiều danh hiệu người ta không thể nhớ được,0.06666666666666667,False,0.06666666666666667,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
431,hoặc là những cái tiêu cực khác ví dụ như người sử dụng danh hiệu đó để làm những công việc nó không có chính đáng đàng hoàng,0.14285714285714285,False,0.07142857142857142,False,0.21428571428571427,False,0.07142857142857142,False,0,,False,True
432,không tích cực,1.0,False,0.0,True,1.0,False,1.0,False,1,PhoWhisper,False,False
433,thì bản thân khi đứng trước những cái điều đó nó cho tụi anh một cái,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
434,challenge,2.0,False,3.0,False,1.0,False,2.0,False,0,,False,True
435,một cái thử thách là làm sao để mình ví dụ anh làm một cuộc thi mới hoàn toàn câu hỏi đầu tiên chắc chắn hiện lên trong đầu mọi người là,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
436,lại một cuộc thi nữa hả,0.3333333333333333,False,0.0,True,0.16666666666666666,False,0.0,True,2,"PhoWhisper, Final",False,False
437,cuộc thi này để làm gì,0.5,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
438,câu quen lắm câu quen lắm luôn,0.42857142857142855,False,0.5714285714285714,False,0.14285714285714285,False,0.42857142857142855,False,0,,False,True
439,đúng không,0.0,True,1.0,False,1.0,False,1.0,False,1,Whisper,False,False
440,đây,1.0,False,0.0,True,1.0,False,0.0,True,2,"PhoWhisper, Final",False,False
441,thì để là em đưa câu chuyện á thì anh nói là ừ mình phải,0.06666666666666667,False,0.13333333333333333,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
442,thay vì mình đi chống lại cái suy nghĩ đó theo dạng là,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
443,tại sao lại nghĩ vậy tôi đang làm tốt mà tôi đang làm rất cố gắng mọi người do không biết tôi thôi,0.13043478260869565,False,0.08695652173913043,False,0.043478260869565216,False,0.043478260869565216,False,0,,False,True
444,do không biết cách tôi làm thôi nếu mà mình suy nghĩ như vậy anh sẽ chống lại khán giả,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
445,ngược lại thì anh sẽ cố gắng đứng ở góc nhìn của số đông để hiểu tại sao người ta có suy nghĩ đó,0.0,True,0.0,True,0.0,True,0.08333333333333333,False,3,"Whisper, PhoWhisper, Qwen3",False,False
446,và cố gắng ở trong cái góc nhìn số đông để tạo ra một sản phẩm,0.0625,False,0.0,True,0.0625,False,0.0,True,2,"PhoWhisper, Final",False,False
447,thích ứng và đáp ứng được với họ ví dụ như,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
448,một cuộc thi,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
449,mới mẻ về hình thức,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
450,một cuộc thi có,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
451,uhm,0.0,True,1.0,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
452,cái tính chuyên môn có cái ờ,0.14285714285714285,False,0.0,True,0.14285714285714285,False,0.14285714285714285,False,1,PhoWhisper,False,False
453,cách làm khác hoặc nó cập nhật hơn với giới trẻ,0.09090909090909091,False,0.09090909090909091,False,0.09090909090909091,False,0.0,True,1,Final,False,False
454,ứng dụng những công nghệ mới,0.3333333333333333,False,0.0,True,0.16666666666666666,False,0.0,True,2,"PhoWhisper, Final",False,False
455,một cái cuộc thi với những tiêu chí và cách thức đánh giá nó phù hợp hơn với xã hội hiện đại,0.0,True,0.09090909090909091,False,0.045454545454545456,False,0.0,True,2,"Whisper, Final",False,False
456,khi mà mình thấy những cái vận động xã hội ví dụ như người ta,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
457,embrace những cái thông điệp những cái về tinh thần sức khỏe tinh thân này,0.06666666666666667,False,0.4,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
458,hoặc là về,0.0,True,0.3333333333333333,False,1.0,False,0.0,True,2,"Whisper, Final",False,False
459,ờm sự đa dạng trong vẻ đẹp hình thể về màu da,0.08333333333333333,False,0.0,True,0.08333333333333333,False,0.08333333333333333,False,1,PhoWhisper,False,False
460,tính kết nối của mọi người lại hoặc là những cái thông điệp để trao quyền cho phụ nữ,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
461,thì bản thân mình phải tự,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
462,tiến hóa cái nền tảng của mình lên,0.0,True,0.0,True,0.125,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
463,mình đáp ứng được những cái nhu cầu của xã hội mới,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
464,và để làm cái điều đó,0.0,True,0.0,True,1.0,False,0.16666666666666666,False,2,"Whisper, PhoWhisper",False,False
465,mình sẽ phải unlearn có rất là nhiều người họ vẫn mắc kẹt lại trong cái suy nghĩ,0.05555555555555555,False,0.16666666666666666,False,0.2222222222222222,False,0.16666666666666666,False,0,,False,True
466,là,1.0,False,0.0,True,0.0,True,1.0,False,2,"PhoWhisper, Qwen3",False,False
467,hoa hậu thì phải thế này thế kia chứ,0.0,True,0.2222222222222222,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
468,thì khi mà mình vẫn còn suy nghĩ về câu chuyện,0.0,True,0.09090909090909091,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
469,cái này thì phải thế này á,0.14285714285714285,False,0.14285714285714285,False,0.14285714285714285,False,0.14285714285714285,False,0,,False,True
470,cái quan điểm đó là bản thân mình đã tìm cách mình fix lại mọi thứ trong một cái khuôn khổ,0.047619047619047616,False,0.047619047619047616,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
471,nên là,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
472,anh đây là một cái vấn đề nó hơi có tính,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
473,anh dùng từ là hơi triết học chút nghe nó hơi khó hiểu,0.15384615384615385,False,0.07692307692307693,False,0.3076923076923077,False,0.07692307692307693,False,0,,False,True
474,nhưng mà,0.0,True,1.0,False,0.0,True,1.5,False,2,"Whisper, Qwen3",False,False
475,nhưng mà đôi khi anh nói là,0.0,True,0.14285714285714285,False,0.0,True,0.2857142857142857,False,2,"Whisper, Qwen3",False,False
476,mình dành cả đời để làm hai việc thôi,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
477,một á,1.0,False,0.0,True,1.0,False,1.0,False,1,PhoWhisper,False,False
478,là mình đi tìm câu trả lời cho câu chuyện là cái này thì phải thế này,0.058823529411764705,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
479,nhưng đồng thời mình cũng dành thời gian để đọc cái suy nghĩ đó ra,0.0,True,0.06666666666666667,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
480,tại vì một là mình đi tìm câu trả lời,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
481,nhưng sau khi mình có câu trả lời rồi thì mình phải,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
482,phá câu trả lời ra vì có thể câu trả lại tiếp tục không đúng nữa nếu mình cứ có một câu trả rồi mình mang câu trả đi cả đời,0.0967741935483871,False,0.12903225806451613,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
483,thì có thể cơ thể nó sẽ là cái bẫy của chính mình,0.15384615384615385,False,0.23076923076923078,False,0.23076923076923078,False,0.07692307692307693,False,0,,False,True
484,cho nên kể ngay cách anh làm cuộc thi sắc đẹp cũng vậy nữa,0.07142857142857142,False,0.14285714285714285,False,0.2857142857142857,False,0.0,True,1,Final,False,False
485,khi mà anh thành công với cái cách làm này anh sẽ nghĩ tới cách làm khác,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
486,với format này sẽ nghĩ về format khác,0.625,False,0.75,False,0.375,False,0.375,False,0,,False,True
487,bản thân anh sẽ rất là dị ứng nếu mà,0.0,True,0.0,True,0.2,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
488,nhân viên hoặc là kể cả đôi khi anh làm việc với cả bod lãnh đạo mọi người trong tập đoàn,0.0,True,0.047619047619047616,False,0.19047619047619047,False,0.047619047619047616,False,1,Whisper,False,False
489,nếu mà mọi người đưa cho anh một cái đề bài áp đặt theo kiểu ô thì từ trước như như vậy mình làm vẫn tốt rồi thì bây giờ cứ thế làm đi,0.23529411764705882,False,0.23529411764705882,False,0.20588235294117646,False,0.17647058823529413,False,0,,False,True
490,thì anh sẽ rất là khó chịu,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
491,tại vì anh thấy là không có cái gì mà dễ chết hơn là cái câu chuyện cứ thế làm đi cứ vậy mà làm hết,0.07692307692307693,False,0.038461538461538464,False,0.07692307692307693,False,0.038461538461538464,False,0,,False,True
492,ừm,1.0,False,1.0,False,0.0,True,2.0,False,1,Qwen3,False,False
493,trong những cái khái niệm mà gọi là những cái định hình về cuộc thi sắc đẹp nó có một cái,0.09523809523809523,False,0.047619047619047616,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
494,câu chuyện nó diễn ra chắc phải đến,0.125,False,0.25,False,0.25,False,0.125,False,0,,False,True
495,em nghĩ là phải gần một thế kỷ rồi,0.0,True,0.0,True,0.1111111111111111,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
496,ờ,0.0,True,0.0,True,1.0,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
497,nó ư,1.0,False,0.0,True,1.0,False,0.0,True,2,"PhoWhisper, Final",False,False
498,chính là cái sự phản đối của những cuộc thi,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
499,nó chính là sự phản đối của những khán giả,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
500,theo nữ quyền đánh giá cuộc thi hoa hậu,0.1111111111111111,False,0.2222222222222222,False,0.2222222222222222,False,0.2222222222222222,False,0,,False,True
501,ừ,2.0,False,1.0,False,1.0,False,3.0,False,0,,False,True
502,nó là họ cho rằng phụ nữ không nên và cũng không phải là những cái điều để mà bước trên sân khấu để cho người này đánh giá người kia xếp hạng rồi họ cho ràng là phụ nữ không phải để mua vui như vậy,0.0425531914893617,False,0.0425531914893617,False,0.02127659574468085,False,0.02127659574468085,False,0,,False,True
503,ừm,2.0,False,2.0,False,2.0,False,4.0,False,0,,False,True
504,ừ,1.0,False,1.0,False,2.0,False,3.0,False,0,,False,True
505,tất nhiên em thì không phải người theo quan điểm đấy,0.09090909090909091,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
506,em là người kiểu,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
507,cái sự đẹp nó đều có sự trả giá như,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
508,đây là mình đẹp mình được quyet khoe đó là ý kiến của em và đẹp mà có ích,0.10526315789473684,False,0.21052631578947367,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
509,thì nó lại càng tốt,0.0,True,0.0,True,1.0,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
510,yeah,2.0,False,2.0,False,2.0,False,5.0,False,0,,False,True
511,nhưng thật sự là cái luồng suy nghĩ như em vừa đề cập nó tồn tại đến gần một thế kỷ rồi và nó đến giờ nó vẫn vậy không thay đổi được,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
512,và nó là một trong những điều cần ụnlearn khi mà mình,0.16666666666666666,False,0.16666666666666666,False,1.3333333333333333,False,1.3333333333333333,False,0,,False,True
513,tham gia vào cái cuộc chơi sắc đẹp này,0.0,True,0.0,True,0.4444444444444444,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
514,ừ,0.0,True,0.0,True,1.0,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
515,anh đã bao giờ phải đối diện,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
516,tức là xa quá mình không tính vòng quanh cái circle của anh thôi anh bao giờ phải đối diện những điều đấy chưa,0.041666666666666664,False,0.08333333333333333,False,0.16666666666666666,False,0.08333333333333333,False,0,,False,True
517,ờ anh cũng có,0.0,True,0.0,True,0.25,False,0.0,True,3,"Whisper, PhoWhisper, Final",False,False
518,kể kể cả trong đôi khi có những người bạn cũng thân hoặc là những cái người mà ngày xưa,0.05,False,0.05,False,0.05,False,0.0,True,1,Final,False,False
519,có thể là học cùng một cái môi trường nó hơi,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
520,dùm từ là academic mọi người sẽ thắc mắc là sao anh lại làm một cái công việc về giải trí nó không phù hợp với lại cái lĩnh vực và định hướng của anh,0.11428571428571428,False,0.05714285714285714,False,0.17142857142857143,False,0.0,True,1,Final,False,False
521,ngày xưa khi đi học anh cũng là một người rất thích nghiên cứu học thuật,0.125,False,0.0625,False,0.25,False,0.0,True,1,Final,False,False
522,anh thì,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
523,anh nghĩ là như này tức là giống như hồi nãy trong cái quan điểm của em đi,0.0,True,0.0,True,0.0,True,0.0,True,4,"Whisper, PhoWhisper, Qwen3, Final",True,False
524,anh cũng từng suy nghĩ tại sao mọi người có cái suy nghi đó,0.14285714285714285,False,0.07142857142857142,False,0.07142857142857142,False,0.0,True,1,Final,False,False
525,khi mà anh thấy một cái suy nghĩ trái ngược với mình anh sẽ nghĩ vậy tức là sao người ta nghĩ,0.0,True,0.09090909090909091,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
526,khi góc độ đó tại vì,0.3333333333333333,False,0.16666666666666666,False,0.0,True,0.0,True,2,"Qwen3, Final",False,False
527,thực ra,0.5,False,0.0,True,0.0,True,0.0,True,3,"PhoWhisper, Qwen3, Final",False,False
528,khi mà mình chọn bước đặt mình vào trong một cái cuộc thi á,0.0,True,0.07142857142857142,False,0.0,True,0.0,True,3,"Whisper, Qwen3, Final",False,False
